0,49913.8
1,49439.4
2,48093.2
3,45491.9
4,43690.3
5,41770.8
6,39932.8
7,38247.6
8,36723.4
9,35348.5
10,34105.8
11,32978.7
12,31952.1
13,31013.1
14,30150.7
15,29355.6
16,28620.1
17,27937.6
18,27302.5
19,26710
20,26156.2
21,25637.4
22,25156.4
23,24707.2
24,24284.3
25,23885.7
26,23509.8
27,23154.9
28,22819.6
29,22502.7
30,22202.9
31,21919.2
32,21650.6
33,22112
34,22593.1
35,23047.3
36,23476
37,23880.2
38,24261.3
39,24620.1
40,24958
41,25275.8
42,25574.7
43,25855.5
44,26119.3
45,26366.8
46,26598.9
47,26816.3
48,27019.9
49,27210.4
50,27388.3
51,27554.5
52,27709.4
53,27853.7
54,27987.8
55,28112.4
56,28227.9
57,28334.9
58,28433.6
59,28524.6
60,28608.2
61,28684.9
62,28755
63,28818.7
64,28876.6
65,28928.8
66,28975.7
67,29017.4
68,29054.4
69,29086.8
70,29114.9
71,29138.9
72,29159
73,29175.4
74,29188.3
75,29197.9
76,29204.3
77,29207.7
78,29208.3
79,29206.3
80,29201.7
81,29194.6
82,29185.3
83,29173.8
84,29160.3
85,29144.8
86,29127.5
87,29108.4
88,29087.7
89,29065.3
90,29041.5
91,29016.3
92,28989.8
93,28962
94,28933
95,28902.8
96,28871.6
97,28839.4
98,28806.2
99,28772.1
100,28737.1
101,28701.3
102,28664.8
103,28627.5
104,28589.5
105,28550.9
106,28511.7
107,28471.9
108,28431.6
109,28390.8
110,28349.6
111,28307.9
112,28265.7
113,28223.2
114,28180.3
115,28137
116,28093.4
117,28049.5
118,28005.2
119,27960.7
120,27916
121,27871
122,27825.7
123,27780.3
124,27734.7
125,27688.9
126,27642.9
127,27596.7
128,27550.4
129,27504
130,27457.4
131,27410.8
132,27364
133,27317.1
134,27270.2
135,27223.2
136,27176.1
137,27128.9
138,27081.7
139,27034.4
140,26987.1
141,26939.8
142,26892.4
143,26845
144,26797.6
145,26750.2
146,26702.8
147,26655.3
148,26607.9
149,26560.5
150,26513
151,26465.6
152,26418.3
153,26370.9
154,26323.6
155,26276.2
156,26229
157,26181.7
158,26134.5
159,26087.3
160,26040.2
161,25993.1
162,25946.1
163,25899.1
164,25852.1
165,25805.2
166,25758.4
167,25711.6
168,25664.9
169,25618.3
170,25571.7
171,25525.1
172,25478.7
173,25432.3
174,25386
175,25339.7
176,25293.5
177,25247.4
178,25201.4
179,25155.4
180,25109.5
181,25063.7
182,25018
183,24972.3
184,24926.7
185,24881.2
186,24835.8
187,24790.5
188,24745.2
189,24700.1
190,24655
191,24610
192,24565.1
193,24520.3
194,24475.5
195,24430.9
196,24386.3
197,24341.8
198,24297.5
199,24253.2
200,24209
201,24164.8
202,24120.8
203,24076.9
204,24033
205,23989.3
206,23945.6
207,23902.1
208,23858.6
209,23815.2
210,23771.9
211,23728.7
212,23685.6
213,23642.6
214,23599.7
215,23556.9
216,23514.2
217,23471.6
218,23429
219,23386.6
220,23344.3
221,23302
222,23259.9
223,23217.8
224,23175.9
225,23134
226,23092.2
227,23050.6
228,23009
229,22967.5
230,22926.1
231,22884.8
232,22843.7
233,22802.6
234,22761.6
235,22720.7
236,22679.9
237,22639.2
238,22598.5
239,22558
240,22517.6
241,22477.3
242,22437.1
243,22396.9
244,22356.9
245,22317
246,22277.1
247,22237.4
248,22197.7
249,22158.2
250,22118.7
251,22079.4
252,22040.1
253,22000.9
254,21961.9
255,21922.9
256,21884
257,21845.2
258,21806.5
259,21767.9
260,21729.4
261,21691
262,21652.7
263,21614.5
264,21576.4
265,21538.3
266,21500.4
267,21462.5
268,21424.8
269,21387.1
270,21349.6
271,21312.1
272,21274.7
273,21237.5
274,21200.3
275,21163.2
276,21126.2
277,21089.3
278,21052.5
279,21015.7
280,20979.1
281,20942.6
282,20906.1
283,20869.8
284,20833.5
285,20797.3
286,20761.2
287,20725.2
288,20689.3
289,20653.5
290,20617.8
291,20582.2
292,20546.6
293,20511.2
294,20475.8
295,20440.5
296,20405.4
297,20370.3
298,20335.3
299,20300.3
300,20265.5
301,20230.8
302,20196.1
303,20161.6
304,20127.1
305,20092.7
306,20058.4
307,20024.2
308,19990.1
309,19956
310,19922.1
311,19888.2
312,19854.4
313,19820.7
314,19787.1
315,19753.6
316,19720.1
317,19686.8
318,19653.5
319,19620.3
320,19587.2
321,19554.2
322,19521.3
323,19488.4
324,19455.7
325,19423
326,19390.4
327,19357.9
328,19325.5
329,19293.1
330,19260.8
331,19228.6
332,19196.5
333,19164.5
334,19132.6
335,19100.7
336,19068.9
337,19037.2
338,19005.6
339,18974.1
340,18942.6
341,18911.3
342,18880
343,18848.7
344,18817.6
345,18786.5
346,18755.6
347,18724.7
348,18693.8
349,18663.1
350,18632.4
351,18601.8
352,18571.3
353,18540.9
354,18510.5
355,18480.2
356,18450
357,18419.9
358,18389.9
359,18359.9
360,18330
361,18300.2
362,18270.4
363,18240.7
364,18211.1
365,18181.6
366,18152.2
367,18122.8
368,18093.5
369,18064.3
370,18035.1
371,18006
372,17977
373,17948.1
374,17919.2
375,17890.4
376,17861.7
377,17833.1
378,17804.5
379,17776
380,17747.6
381,17719.2
382,17691
383,17662.7
384,17634.6
385,17606.5
386,17578.5
387,17550.6
388,17522.7
389,17494.9
390,17467.2
391,17439.6
392,17412
393,17384.5
394,17357
395,17329.6
396,17302.3
397,17275.1
398,17247.9
399,17220.8
400,17193.8
401,17166.8
402,17139.9
403,17113
404,17086.3
405,17059.6
406,17032.9
407,17006.3
408,16979.8
409,16953.4
410,16927
411,16900.7
412,16874.5
413,16848.3
414,16822.2
415,16796.1
416,16770.1
417,16744.2
418,16718.3
419,16692.6
420,16666.8
421,16641.2
422,16615.5
423,16590
424,16564.5
425,16539.1
426,16513.8
427,16488.5
428,16463.2
429,16438.1
430,16413
431,16387.9
432,16362.9
433,16338
434,16313.1
435,16288.3
436,16263.6
437,16238.9
438,16214.3
439,16189.7
440,16165.2
441,16140.8
442,16116.4
443,16092.1
444,16067.8
445,16043.6
446,16019.5
447,15995.4
448,15971.3
449,15947.4
450,15923.5
451,15899.6
452,15875.8
453,15852.1
454,15828.4
455,15804.8
456,15781.2
457,15757.7
458,15734.2
459,15710.8
460,15687.5
461,15664.2
462,15641
463,15617.8
464,15594.7
465,15571.6
466,15548.6
467,15525.6
468,15502.7
469,15479.9
470,15457.1
471,15434.4
472,15411.7
473,15389
474,15366.5
475,15343.9
476,15321.5
477,15299.1
478,15276.7
479,15254.4
480,15232.1
481,15209.9
482,15187.8
483,15165.7
484,15143.6
485,15121.7
486,15099.7
487,15077.8
488,15056
489,15034.2
490,15012.5
491,14990.8
492,14969.2
493,14947.6
494,14926
495,14904.6
496,14883.1
497,14861.7
498,14840.4
499,14819.1
500,14797.9
501,14776.7
502,14755.6
503,14734.5
504,14713.5
505,14692.5
506,14671.6
507,14650.7
508,14629.8
509,14609
510,14588.3
511,14567.6
512,14547
513,14526.4
514,14505.8
515,14485.3
516,14464.9
517,14444.5
518,14424.1
519,14403.8
520,14383.5
521,14363.3
522,14343.1
523,14323
524,14302.9
525,14282.9
526,14262.9
527,14243
528,14223.1
529,14203.2
530,14183.4
531,14163.6
532,14143.9
533,14124.3
534,14104.6
535,14085
536,14065.5
537,14046
538,14026.6
539,14007.2
540,13987.8
541,13968.5
542,13949.2
543,13930
544,13910.8
545,13891.7
546,13872.6
547,13853.5
548,13834.5
549,13815.5
550,13796.6
551,13777.7
552,13758.9
553,13740.1
554,13721.3
555,13702.6
556,13683.9
557,13665.3
558,13646.7
559,13628.2
560,13609.7
561,13591.2
562,13572.8
563,13554.4
564,13536.1
565,13517.8
566,13499.5
567,13481.3
568,13463.1
569,13445
570,13426.9
571,13408.8
572,13390.8
573,13372.8
574,13354.9
575,13337
576,13319.1
577,13301.3
578,13283.6
579,13265.8
580,13248.1
581,13230.5
582,13212.8
583,13195.2
584,13177.7
585,13160.2
586,13142.7
587,13125.3
588,13107.9
589,13090.6
590,13073.2
591,13056
592,13038.7
593,13021.5
594,13004.4
595,12987.2
596,12970.2
597,12953.1
598,12936.1
599,12919.1
600,12902.2
601,12885.3
602,12868.4
603,12851.6
604,12834.8
605,12818
606,12801.3
607,12784.6
608,12768
609,12751.3
610,12734.8
611,12718.2
612,12701.7
613,12685.3
614,12668.8
615,12652.4
616,12636.1
617,12619.7
618,12603.4
619,12587.2
620,12571
621,12554.8
622,12538.6
623,12522.5
624,12506.4
625,12490.3
626,12474.3
627,12458.3
628,12442.4
629,12426.5
630,12410.6
631,12394.8
632,12378.9
633,12363.2
634,12347.4
635,12331.7
636,12316
637,12300.4
638,12284.8
639,12269.2
640,12253.6
641,12238.1
642,12222.6
643,12207.2
644,12191.8
645,12176.4
646,12161
647,12145.7
648,12130.4
649,12115.2
650,12099.9
651,12084.8
652,12069.6
653,12054.5
654,12039.4
655,12024.3
656,12009.3
657,11994.3
658,11979.3
659,11964.4
660,11949.5
661,11934.6
662,11919.7
663,11904.9
664,11890.1
665,11875.4
666,11860.7
667,11846
668,11831.3
669,11816.7
670,11802.1
671,11787.5
672,11772.9
673,11758.4
674,11744
675,11729.5
676,11715.1
677,11700.7
678,11686.3
679,11672
680,11657.7
681,11643.4
682,11629.2
683,11615
684,11600.8
685,11586.6
686,11572.5
687,11558.4
688,11544.3
689,11530.3
690,11516.2
691,11502.3
692,11488.3
693,11474.4
694,11460.5
695,11446.6
696,11432.8
697,11418.9
698,11405.2
699,11391.4
700,11377.7
701,11364
702,11350.3
703,11336.6
704,11323
705,11309.4
706,11295.9
707,11282.3
708,11268.8
709,11255.3
710,11241.9
711,11228.4
712,11215
713,11201.7
714,11188.3
715,11175
716,11161.7
717,11148.4
718,11135.2
719,11122
720,11108.8
721,11095.6
722,11082.5
723,11069.4
724,11056.3
725,11043.2
726,11030.2
727,11017.2
728,11004.2
729,10991.2
730,10978.3
731,10965.4
732,10952.5
733,10939.7
734,10926.8
735,10914
736,10901.3
737,10888.5
738,10875.8
739,10863.1
740,10850.4
741,10837.7
742,10825.1
743,10812.5
744,10799.9
745,10787.4
746,10774.9
747,10762.4
748,10749.9
749,10737.4
750,10725
751,10712.6
752,10700.2
753,10687.8
754,10675.5
755,10663.2
756,10650.9
757,10638.7
758,10626.4
759,10614.2
760,10602
761,10589.9
762,10577.7
763,10565.6
764,10553.5
765,10541.4
766,10529.4
767,10517.3
768,10505.3
769,10493.4
770,10481.4
771,10469.5
772,10457.6
773,10445.7
774,10433.8
775,10422
776,10410.2
777,10398.4
778,10386.6
779,10374.8
780,10363.1
781,10351.4
782,10339.7
783,10328.1
784,10316.4
785,10304.8
786,10293.2
787,10281.6
788,10270.1
789,10258.6
790,10247.1
791,10235.6
792,10224.1
793,10212.7
794,10201.3
795,10189.9
796,10178.5
797,10167.1
798,10155.8
799,10144.5
800,10133.2
801,10121.9
802,10110.7
803,10099.5
804,10088.3
805,10077.1
806,10065.9
807,10054.8
808,10043.7
809,10032.6
810,10021.5
811,10010.4
812,9999.4
813,9988.39
814,9977.39
815,9966.42
816,9955.47
817,9944.54
818,9933.62
819,9922.73
820,9911.86
821,9901.01
822,9890.18
823,9879.37
824,9868.58
825,9857.81
826,9847.06
827,9836.33
828,9825.62
829,9814.93
830,9804.26
831,9793.61
832,9782.98
833,9772.37
834,9761.78
835,9751.2
836,9740.65
837,9730.12
838,9719.61
839,9709.11
840,9698.64
841,9688.18
842,9677.75
843,9667.33
844,9656.94
845,9646.56
846,9636.2
847,9625.86
848,9615.54
849,9605.24
850,9594.95
851,9584.69
852,9574.44
853,9564.22
854,9554.01
855,9543.82
856,9533.65
857,9523.5
858,9513.36
859,9503.25
860,9493.15
861,9483.08
862,9473.02
863,9462.97
864,9452.95
865,9442.95
866,9432.96
867,9422.99
868,9413.04
869,9403.11
870,9393.19
871,9383.3
872,9373.42
873,9363.56
874,9353.72
875,9343.89
876,9334.08
877,9324.29
878,9314.52
879,9304.77
880,9295.03
881,9285.31
882,9275.61
883,9265.93
884,9256.26
885,9246.61
886,9236.98
887,9227.36
888,9217.77
889,9208.19
890,9198.62
891,9189.08
892,9179.55
893,9170.04
894,9160.54
895,9151.06
896,9141.6
897,9132.16
898,9122.73
899,9113.32
900,9103.93
901,9094.55
902,9085.19
903,9075.85
904,9066.52
905,9057.21
906,9047.91
907,9038.64
908,9029.37
909,9020.13
910,9010.9
911,9001.69
912,8992.49
913,8983.31
914,8974.15
915,8965
916,8955.87
917,8946.76
918,8937.66
919,8928.58
920,8919.51
921,8910.46
922,8901.42
923,8892.4
924,8883.4
925,8874.41
926,8865.44
927,8856.48
928,8847.54
929,8838.62
930,8829.71
931,8820.82
932,8811.94
933,8803.08
934,8794.23
935,8785.4
936,8776.58
937,8767.78
938,8758.99
939,8750.22
940,8741.47
941,8732.73
942,8724
943,8715.3
944,8706.6
945,8697.92
946,8689.26
947,8680.61
948,8671.97
949,8663.35
950,8654.75
951,8646.16
952,8637.59
953,8629.03
954,8620.48
955,8611.95
956,8603.43
957,8594.93
958,8586.45
959,8577.97
960,8569.52
961,8561.07
962,8552.65
963,8544.23
964,8535.83
965,8527.45
966,8519.08
967,8510.72
968,8502.38
969,8494.05
970,8485.74
971,8477.44
972,8469.15
973,8460.88
974,8452.62
975,8444.38
976,8436.15
977,8427.94
978,8419.74
979,8411.55
980,8403.38
981,8395.22
982,8387.07
983,8378.94
984,8370.82
985,8362.72
986,8354.63
987,8346.55
988,8338.49
989,8330.44
990,8322.4
991,8314.38
992,8306.37
993,8298.38
994,8290.4
995,8282.43
996,8274.47
997,8266.53
998,8258.6
999,8250.69
1000,8242.79
1001,8234.9
1002,8227.03
1003,8219.16
1004,8211.32
1005,8203.48
1006,8195.66
1007,8187.85
1008,8180.05
1009,8172.27
1010,8164.5
1011,8156.74
1012,8149
1013,8141.27
1014,8133.55
1015,8125.84
1016,8118.15
1017,8110.47
1018,8102.8
1019,8095.15
1020,8087.51
1021,8079.88
1022,8072.26
1023,8064.66
1024,8057.07
1025,8049.49
1026,8041.92
1027,8034.37
1028,8026.83
1029,8019.3
1030,8011.78
1031,8004.28
1032,7996.79
1033,7989.31
1034,7981.84
1035,7974.39
1036,7966.95
1037,7959.52
1038,7952.1
1039,7944.69
1040,7937.3
1041,7929.92
1042,7922.55
1043,7915.19
1044,7907.85
1045,7900.52
1046,7893.2
1047,7885.89
1048,7878.59
1049,7871.31
1050,7864.03
1051,7856.77
1052,7849.52
1053,7842.28
1054,7835.06
1055,7827.84
1056,7820.64
1057,7813.45
1058,7806.27
1059,7799.11
1060,7791.95
1061,7784.81
1062,7777.67
1063,7770.55
1064,7763.44
1065,7756.35
1066,7749.26
1067,7742.19
1068,7735.12
1069,7728.07
1070,7721.03
1071,7714
1072,7706.98
1073,7699.98
1074,7692.98
1075,7686
1076,7679.03
1077,7672.06
1078,7665.11
1079,7658.17
1080,7651.25
1081,7644.33
1082,7637.42
1083,7630.53
1084,7623.65
1085,7616.77
1086,7609.91
1087,7603.06
1088,7596.22
1089,7589.39
1090,7582.58
1091,7575.77
1092,7568.97
1093,7562.19
1094,7555.41
1095,7548.65
1096,7541.9
1097,7535.15
1098,7528.42
1099,7521.7
1100,7514.99
1101,7508.29
1102,7501.6
1103,7494.93
1104,7488.26
1105,7481.6
1106,7474.96
1107,7468.32
1108,7461.7
1109,7455.08
1110,7448.48
1111,7441.88
1112,7435.3
1113,7428.73
1114,7422.16
1115,7415.61
1116,7409.07
1117,7402.54
1118,7396.01
1119,7389.5
1120,7383
1121,7376.51
1122,7370.03
1123,7363.56
1124,7357.1
1125,7350.65
1126,7344.21
1127,7337.78
1128,7331.36
1129,7324.95
1130,7318.55
1131,7312.16
1132,7305.78
1133,7299.41
1134,7293.05
1135,7286.7
1136,7280.36
1137,7274.03
1138,7267.71
1139,7261.4
1140,7255.1
1141,7248.81
1142,7242.52
1143,7236.25
1144,7229.99
1145,7223.74
1146,7217.5
1147,7211.26
1148,7205.04
1149,7198.83
1150,7192.62
1151,7186.43
1152,7180.24
1153,7174.07
1154,7167.9
1155,7161.75
1156,7155.6
1157,7149.46
1158,7143.34
1159,7137.22
1160,7131.11
1161,7125.01
1162,7118.92
1163,7112.84
1164,7106.77
1165,7100.7
1166,7094.65
1167,7088.61
1168,7082.57
1169,7076.55
1170,7070.53
1171,7064.53
1172,7058.53
1173,7052.54
1174,7046.56
1175,7040.59
1176,7034.63
1177,7028.68
1178,7022.74
1179,7016.8
1180,7010.88
1181,7004.96
1182,6999.06
1183,6993.16
1184,6987.27
1185,6981.39
1186,6975.52
1187,6969.66
1188,6963.8
1189,6957.96
1190,6952.12
1191,6946.3
1192,6940.48
1193,6934.67
1194,6928.87
1195,6923.08
1196,6917.3
1197,6911.52
1198,6905.76
1199,6900
1200,6894.25
1201,6888.51
1202,6882.78
1203,6877.06
1204,6871.35
1205,6865.64
1206,6859.94
1207,6854.26
1208,6848.58
1209,6842.91
1210,6837.24
1211,6831.59
1212,6825.95
1213,6820.31
1214,6814.68
1215,6809.06
1216,6803.45
1217,6797.85
1218,6792.25
1219,6786.66
1220,6781.09
1221,6775.52
1222,6769.95
1223,6764.4
1224,6758.86
1225,6753.32
1226,6747.79
1227,6742.27
1228,6736.76
1229,6731.25
1230,6725.76
1231,6720.27
1232,6714.79
1233,6709.32
1234,6703.85
1235,6698.4
1236,6692.95
1237,6687.51
1238,6682.08
1239,6676.66
1240,6671.24
1241,6665.83
1242,6660.43
1243,6655.04
1244,6649.66
1245,6644.28
1246,6638.92
1247,6633.56
1248,6628.2
1249,6622.86
1250,6617.52
1251,6612.2
1252,6606.88
1253,6601.56
1254,6596.26
1255,6590.96
1256,6585.67
1257,6580.39
1258,6575.11
1259,6569.85
1260,6564.59
1261,6559.34
1262,6554.09
1263,6548.86
1264,6543.63
1265,6538.41
1266,6533.2
1267,6527.99
1268,6522.79
1269,6517.6
1270,6512.42
1271,6507.24
1272,6502.08
1273,6496.92
1274,6491.76
1275,6486.62
1276,6481.48
1277,6476.35
1278,6471.23
1279,6466.11
1280,6461
1281,6455.9
1282,6450.81
1283,6445.72
1284,6440.64
1285,6435.57
1286,6430.51
1287,6425.45
1288,6420.4
1289,6415.36
1290,6410.32
1291,6405.29
1292,6400.27
1293,6395.26
1294,6390.25
1295,6385.25
1296,6380.26
1297,6375.28
1298,6370.3
1299,6365.33
1300,6360.36
1301,6355.41
1302,6350.46
1303,6345.51
1304,6340.58
1305,6335.65
1306,6330.73
1307,6325.81
1308,6320.91
1309,6316.01
1310,6311.11
1311,6306.23
1312,6301.35
1313,6296.47
1314,6291.61
1315,6286.75
1316,6281.9
1317,6277.05
1318,6272.21
1319,6267.38
1320,6262.56
1321,6257.74
1322,6252.93
1323,6248.12
1324,6243.33
1325,6238.54
1326,6233.75
1327,6228.97
1328,6224.2
1329,6219.44
1330,6214.68
1331,6209.93
1332,6205.19
1333,6200.45
1334,6195.72
1335,6191
1336,6186.28
1337,6181.57
1338,6176.87
1339,6172.17
1340,6167.48
1341,6162.79
1342,6158.12
1343,6153.44
1344,6148.78
1345,6144.12
1346,6139.47
1347,6134.82
1348,6130.18
1349,6125.55
1350,6120.93
1351,6116.31
1352,6111.69
1353,6107.09
1354,6102.49
1355,6097.89
